"nM_ara","MEAN_FITC.A","MEAN_Pacific_Blue.A","MEAN_PE.Texas_Red.A","MEAN_Pacific_Orange.A","STD_FITC.A","STD_Pacific_Blue.A","STD_PE.Texas_Red.A","STD_Pacific_Orange.A"
0,347.661027558825,323.4678980825,17.226347454477,6.72265651212928,18.2470491374422,12.9365938062664,0.921526859901069,2.05251071574951
10000,395.623274512063,362.230038928546,17.2263100234432,23.5018471482981,24.2902492803555,7.46349633510142,0.569333142458575,4.5627236798361
1000,384.055570001072,338.426977590118,16.9991918498727,15.7713431368268,29.0655376641427,24.3965066126208,0.215314319727243,3.74689968808428
100,391.740696535019,327.417136747135,17.814438998935,9.2745942951253,62.0627953725676,6.12911305138217,1.09974562199174,1.35024882394409
