"ng_mL_aTc","MEAN_YFP.A","MEAN_Pacific_Blue.A","MEAN_PE.Texas_Red.A","MEAN_Pacific_Orange.A","STD_YFP.A","STD_Pacific_Blue.A","STD_PE.Texas_Red.A","STD_Pacific_Orange.A"
0,16.6080531158784,53.4347204644695,9.84131165184951,37.0646719732707,0.506899553036145,11.7595238615945,0.437481511490836,14.5958164088587
100,14.6685312425223,127.150133057167,6.33076220750069,33.5355621291573,13.501717106988,166.827190967717,5.55347076145815,29.1749582271007
30,19.1547215439406,463.762203412692,6.97652884471948,42.0193619786364,2.68162811084164,425.403882943404,0.693110852357305,19.8307987129813
10,18.8616302377915,229.145388120216,7.72209175429776,33.8688450742932,10.0582155947136,229.594684349815,4.1226104129728,23.8288485428439
