"Part","MEAN_YFP.A","MEAN_Pacific_Blue.A","MEAN_PE.Texas_Red.A","MEAN_Pacific_Orange.A","STD_YFP.A","STD_Pacific_Blue.A","STD_PE.Texas_Red.A","STD_Pacific_Orange.A"
"pTet_bfp_M9_glucose",17.1672125243046,1122.35825734987,6.07810773526136,35.5127182847721,2.28008032058862,62.3824233718434,1.16006470407379,4.26562395829969
"J04-BCD8-tetR_pTet_bfp_M9_glucose",16.6080531158784,53.4347204644695,9.84131165184951,37.0646719732707,0.506899553036145,11.7595238615945,0.437481511490836,14.5958164088587
"tetR_rfp_BCD8_M_pTet_bfp_M9_glucose",17.380718179075,29.6189421813225,344.978995070553,14.9545122394833,1.1239436027086,5.22882281089809,248.728854186228,5.61671157657384
"tetR_rfp_BCD8_L_pTet_bfp_M9_glucose",16.0888698380368,41.6010293684856,14.9058445987563,25.587766328817,1.21563444250326,1.22416478319052,0.939824410804101,2.67452112124735
"EXPRESSEE_araC_rfp_BCD8_M_M9_glucose",15.7699503714133,21.6273611359772,77.4060425516374,0.161607948440767,0.449296631967121,0.95140937956354,34.6863828758773,3.12674193657891
"EXPRESSEE_araC_gfp_BCD8_M_M9_glucose",16.4173876726237,22.0946149596184,12.3657972798595,-0.431341832395206,0.940190811960833,1.00693467274363,0.698587819281949,2.40423982730024
