"Time","MEAN_FITC.A","MEAN_Pacific_Blue.A","MEAN_PE.Texas_Red.A","MEAN_Pacific_Orange.A","STD_FITC.A","STD_Pacific_Blue.A","STD_PE.Texas_Red.A","STD_Pacific_Orange.A"
0,395.623274512063,362.230038928546,17.2263100234432,23.5018471482981,24.2902492803555,7.46349633510142,0.569333142458575,4.5627236798361
120,393.779601007755,304.665885435287,16.3376608182945,-12.7020432204742,16.918231270224,8.87709496366265,1.41686986365434,1.92110280261723
240,373.598876006076,331.197003983556,19.4452613163134,-8.50009527310396,44.6622969266208,14.6664922141069,1.36569020970152,2.87329460014527
360,319.880821117004,312.980676399399,16.2629788693287,0.0634937636372706,33.8876292350347,17.7841506961103,1.81757129703432,2.73494395719561
480,269.668677295515,317.121535715752,21.4039701047985,1.43028635773425,18.8353448434065,29.3577035105775,0.872350592287279,1.73666082191185
