"Part","MEAN_FITC.A","MEAN_Pacific_Blue.A","STD_FITC.A","STD_Pacific_Blue.A"
"EXPRESSOR_pLac_pBAD_1_M9_glucose",45469.356462347,37.4781915833467,837.284803376779,0.872037039612495
"EXPRESSOR_pLac_pBAD_2_M9_glucose",43619.5915113388,38.7509473465951,2233.00525699596,0.757607016900875
"EXPRESSOR_pLac_pBAD_3_M9_glucose",3451.8230496519,58.3446449883168,351.787943694148,1.61751216208415
"EXPRESSOR_pLac_pBAD_7_M9_glucose",37886.755339238,38.4370598728713,3355.84398267417,0.251024493504521
"EXPRESSOR_pLac_pBAD_9_M9_glucose",27803.7450877745,41.9030171671995,1415.05436080776,1.77854141520892
