"Time","MEAN_YFP.A","MEAN_Pacific_Blue.A","MEAN_PE.Texas_Red.A","MEAN_Pacific_Orange.A","STD_YFP.A","STD_Pacific_Blue.A","STD_PE.Texas_Red.A","STD_Pacific_Orange.A"
0,17.1213703522875,22.2613468289648,12.6965727146021,-2.26143787700304,0.686953679547291,1.5460842864142,0.600228874226389,3.04130658214383
20,16.8484228644869,22.0077568752369,12.5927253196765,-0.286510524388542,0.600171756173699,0.786898112927671,0.660969119636475,2.23829430042593
40,16.1629915556631,22.4369765212848,12.3035913708119,0.207500257752261,0.775604454433398,1.34170857321216,1.05633065694536,1.43693995260782
60,15.6857680710639,21.6753238618267,11.8638043798066,0.935028527963277,1.21505123876355,0.534393146765321,0.385901935117107,1.4400095906798
